"","country_region_code","country_region","sub_region_1","sub_region_2","metro_area","iso_3166_2_code","census_fips_code","date","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","id","mob_all_except_residential_change_from_baseline","mob_transit_work_change_from_baseline","mob_transit_work_grocert_pharmacy_retail_change_from_baseline","retail_and_recreation_percent_change_from_baseline_7dma","grocery_and_pharmacy_percent_change_from_baseline_7dma","parks_percent_change_from_baseline_7dma","transit_stations_percent_change_from_baseline_7dma","workplaces_percent_change_from_baseline_7dma","residential_percent_change_from_baseline_7dma","mob_all_except_residential_change_from_baseline_7dma","mob_transit_work_change_from_baseline_7dma","mob_transit_work_grocert_pharmacy_retail_change_from_baseline_7dma","level"
"1346251","IT","Italy","Lombardy",NA,NA,"IT-PV",NA,2020-04-24,-76,-37,-72,-78,-57,31,"Italy_Lombardy_NA_NA",-64,-67.5,-62,-80.8571428571429,-40.5714285714286,-73.5714285714286,-79.4285714285714,-60.1428571428571,30.1428571428571,-66.9142857142857,-69.7857142857143,-66.6428571428571,"Sub-national"
"1346755","IT","Italy","Lombardy",NA,NA,"IT-VA",NA,2020-04-24,-81,-37,-79,-86,-61,32,"Italy_Lombardy_NA_NA",-68.8,-73.5,-66.25,-85,-52.2857142857143,-77.1428571428571,-82.5714285714286,-65,30.1428571428571,-72.4,-73.7857142857143,-71.3214285714286,"Sub-national"
"1343732","IT","Italy","Lombardy",NA,NA,"IT-25",NA,2020-04-25,-92,-69,-82,-84,-71,28,"Italy_Lombardy_NA_NA",-79.6,-77.5,-79,-86.7142857142857,-56.7142857142857,-78.5714285714286,-82.8571428571429,-65.8571428571429,29.2857142857143,-74.1428571428571,-74.3571428571429,-69.9642857142857,"Sub-national"
"1343984","IT","Italy","Lombardy",NA,NA,"IT-MI",NA,2020-04-25,-92,-67,-78,-85,-71,28,"Italy_Lombardy_NA_NA",-78.6,-78,-78.75,-88.8571428571429,-62,-80.4285714285714,-83.4285714285714,-68,29,-76.5428571428571,-75.7142857142857,-72.2142857142857,"Sub-national"
"1344236","IT","Italy","Lombardy",NA,NA,"IT-BG",NA,2020-04-25,-92,-73,-83,-86,-74,30,"Italy_Lombardy_NA_NA",-81.6,-80,-81.25,-90.2857142857143,-65.8571428571429,-82.4285714285714,-83.2857142857143,-69.8571428571429,29,-78.3428571428571,-76.5714285714286,-69.6071428571429,"Sub-national"
"1344488","IT","Italy","Lombardy",NA,NA,"IT-BS",NA,2020-04-25,-93,-70,-87,-83,-72,29,"Italy_Lombardy_NA_NA",-81,-77.5,-79.5,-91.8571428571429,-71.2857142857143,-83.4285714285714,-82.7142857142857,-71.4285714285714,28.5714285714286,-80.1428571428571,-77.0714285714286,-66.3928571428571,"Sub-national"
"1344740","IT","Italy","Lombardy",NA,NA,"IT-CO",NA,2020-04-25,-91,-74,-85,-82,-72,29,"Italy_Lombardy_NA_NA",-80.8,-77,-79.75,-91.4285714285714,-71.4285714285714,-82.1428571428571,-83.1428571428571,-71.1428571428571,28.4285714285714,-79.8571428571429,-77.1428571428571,-69.9642857142857,"Sub-national"
"1344992","IT","Italy","Lombardy",NA,NA,"IT-CR",NA,2020-04-25,-91,-71,-83,-77,-68,27,"Italy_Lombardy_NA_NA",-78,-72.5,-76.75,-91.7142857142857,-73.4285714285714,-83.4285714285714,-82.8571428571429,-71.4285714285714,28.7142857142857,-80.5714285714286,-77.1428571428571,-63,"Sub-national"
"1345244","IT","Italy","Lombardy",NA,NA,"IT-LC",NA,2020-04-25,-92,-75,-86,-82,-72,29,"Italy_Lombardy_NA_NA",-81.4,-77,-80.25,-91.7142857142857,-73,-83.7142857142857,-82.4285714285714,-71.1428571428571,28.5714285714286,-80.4,-76.7857142857143,-69.3571428571429,"Sub-national"
"1345496","IT","Italy","Lombardy",NA,NA,"IT-LO",NA,2020-04-25,-89,-70,-73,-87,-69,27,"Italy_Lombardy_NA_NA",-77.6,-78,-78.75,-91.2857142857143,-73,-84,-82.1428571428571,-70.1428571428571,28.2857142857143,-80.1142857142857,-76.1428571428571,-67.75,"Sub-national"
"1345748","IT","Italy","Lombardy",NA,NA,"IT-MN",NA,2020-04-25,-94,-81,-87,-83,-73,30,"Italy_Lombardy_NA_NA",-83.6,-78,-82.75,-91.1428571428571,-72.2857142857143,-83.5714285714286,-83.4285714285714,-69.5714285714286,27.8571428571429,-80,-76.5,-63.4285714285714,"Sub-national"
"1346000","IT","Italy","Lombardy",NA,NA,"IT-MB",NA,2020-04-25,-92,-70,-85,-83,-72,29,"Italy_Lombardy_NA_NA",-80.4,-77.5,-79.25,-91.4285714285714,-72,-84.4285714285714,-85.4285714285714,-69.8571428571429,28,-80.6285714285714,-77.6428571428571,-70,"Sub-national"
"1346252","IT","Italy","Lombardy",NA,NA,"IT-PV",NA,2020-04-25,-90,-70,-89,-81,-65,27,"Italy_Lombardy_NA_NA",-79,-73,-76.5,-91.7142857142857,-71.8571428571429,-84.4285714285714,-85.8571428571429,-67.7142857142857,27.1428571428571,-80.3142857142857,-76.7857142857143,-66.2142857142857,"Sub-national"
"1346756","IT","Italy","Lombardy",NA,NA,"IT-VA",NA,2020-04-25,-93,-69,-89,-91,-70,28,"Italy_Lombardy_NA_NA",-82.4,-80.5,-80.75,-92.4285714285714,-72.2857142857143,-85.5714285714286,-86.2857142857143,-64.2857142857143,25.7142857142857,-80.1714285714286,-75.2857142857143,-71,"Sub-national"
"1343733","IT","Italy","Lombardy",NA,NA,"IT-25",NA,2020-04-26,-94,-74,-86,-85,-57,23,"Italy_Lombardy_NA_NA",-79.2,-71,-77.5,-92.8571428571429,-74.4285714285714,-86.4285714285714,-86.4285714285714,-62,24.8571428571429,-80.4285714285714,-74.2142857142857,-69.6428571428571,"Sub-national"
"1343985","IT","Italy","Lombardy",NA,NA,"IT-MI",NA,2020-04-26,-94,-73,-81,-86,-60,23,"Italy_Lombardy_NA_NA",-78.8,-73,-78.25,-93.2857142857143,-76.1428571428571,-86.4285714285714,-86.8571428571429,-60.8571428571429,24.2857142857143,-80.7142857142857,-73.8571428571429,-71.8214285714286,"Sub-national"
"1344237","IT","Italy","Lombardy",NA,NA,"IT-BG",NA,2020-04-26,-94,-81,-87,-87,-58,24,"Italy_Lombardy_NA_NA",-81.4,-72.5,-80,-93.8571428571429,-77.5714285714286,-87.1428571428571,-84.8571428571429,-58.4285714285714,23.7142857142857,-80.3714285714286,-71.6428571428571,-69.25,"Sub-national"
"1344489","IT","Italy","Lombardy",NA,NA,"IT-BS",NA,2020-04-26,-95,-85,-91,-84,-56,23,"Italy_Lombardy_NA_NA",-82.2,-70,-80,-94,-79.1428571428571,-87.7142857142857,-83.7142857142857,-56.2857142857143,23.1428571428571,-80.1714285714286,-70,-66.1428571428571,"Sub-national"
"1344741","IT","Italy","Lombardy",NA,NA,"IT-CO",NA,2020-04-26,-93,-82,-89,-84,-57,23,"Italy_Lombardy_NA_NA",-81,-70.5,-79,-93.7142857142857,-80.2857142857143,-86.8571428571429,-83.8571428571429,-55.7142857142857,23,-80.0857142857143,-69.7857142857143,-69.4285714285714,"Sub-national"
"1344993","IT","Italy","Lombardy",NA,NA,"IT-CR",NA,2020-04-26,-94,-79,-87,-77,-51,22,"Italy_Lombardy_NA_NA",-77.6,-64,-75.25,-93.7142857142857,-81.1428571428571,-88,-83.1428571428571,-54.5714285714286,23,-80.1142857142857,-68.8571428571429,-62.5,"Sub-national"
"1345245","IT","Italy","Lombardy",NA,NA,"IT-LC",NA,2020-04-26,-94,-80,-93,-83,-55,24,"Italy_Lombardy_NA_NA",-81,-69,-78,-93.7142857142857,-80.5714285714286,-88.2857142857143,-82.2857142857143,-54.4285714285714,22.8571428571429,-79.8571428571429,-68.3571428571429,-68.8571428571429,"Sub-national"
"1345497","IT","Italy","Lombardy",NA,NA,"IT-LO",NA,2020-04-26,-92,-82,-80,-86,-53,22,"Italy_Lombardy_NA_NA",-78.6,-69.5,-78.25,-93.1428571428571,-79.2857142857143,-88,-81.8571428571429,-53.5714285714286,22.5714285714286,-79.1714285714286,-67.7142857142857,-67.3571428571429,"Sub-national"
"1345749","IT","Italy","Lombardy",NA,NA,"IT-MN",NA,2020-04-26,-94,-79,-89,-81,-52,23,"Italy_Lombardy_NA_NA",-79,-66.5,-76.5,-93.2857142857143,-79.5714285714286,-87.5714285714286,-82.4285714285714,-53.8571428571429,22.4285714285714,-79.3428571428571,-68.1428571428571,-62.7857142857143,"Sub-national"
"1346001","IT","Italy","Lombardy",NA,NA,"IT-MB",NA,2020-04-26,-94,-77,-89,-81,-57,23,"Italy_Lombardy_NA_NA",-79.6,-69,-77.25,-93.2857142857143,-79.1428571428571,-88.2857142857143,-84.5714285714286,-54.5714285714286,22.4285714285714,-79.9714285714286,-69.5714285714286,-69.5714285714286,"Sub-national"
"1346253","IT","Italy","Lombardy",NA,NA,"IT-PV",NA,2020-04-26,-91,-76,-89,-81,-50,21,"Italy_Lombardy_NA_NA",-77.4,-65.5,-74.5,-91,-73.7142857142857,-85.2857142857143,-84,-55.4285714285714,23.2857142857143,-77.8857142857143,-69.7142857142857,-65.75,"Sub-national"
"1346757","IT","Italy","Lombardy",NA,NA,"IT-VA",NA,2020-04-26,-94,-76,-92,-92,-56,22,"Italy_Lombardy_NA_NA",-82,-74,-79.5,-87,-62.5714285714286,-81.4285714285714,-83.2857142857143,-58.5714285714286,25.7142857142857,-74.5714285714286,-70.9285714285714,-70.5714285714286,"Sub-national"
"1343734","IT","Italy","Lombardy",NA,NA,"IT-25",NA,2020-04-27,-78,-42,-72,-79,-61,30,"Italy_Lombardy_NA_NA",-66.4,-70,-65,-84.7142857142857,-56.4285714285714,-78.8571428571429,-81.7142857142857,-58,26.2857142857143,-71.9428571428572,-69.8571428571429,-68.9642857142857,"Sub-national"
"1343986","IT","Italy","Lombardy",NA,NA,"IT-MI",NA,2020-04-27,-81,-43,-72,-82,-69,33,"Italy_Lombardy_NA_NA",-69.4,-75.5,-68.75,-82.4285714285714,-52.1428571428571,-76.1428571428571,-80.7142857142857,-59.5714285714286,27.5714285714286,-70.2,-70.1428571428571,-71.2857142857143,"Sub-national"
"1344238","IT","Italy","Lombardy",NA,NA,"IT-BG",NA,2020-04-27,-77,-40,-70,-80,-58,29,"Italy_Lombardy_NA_NA",-65,-69,-63.75,-79.2857142857143,-45.1428571428571,-73.5714285714286,-77.7142857142857,-58.2857142857143,27.8571428571429,-66.8,-68,-68.4285714285714,"Sub-national"
"1344490","IT","Italy","Lombardy",NA,NA,"IT-BS",NA,2020-04-27,-78,-34,-71,-70,-53,27,"Italy_Lombardy_NA_NA",-61.2,-61.5,-58.75,-76.7142857142857,-40.8571428571429,-70.8571428571429,-75.4285714285714,-58.4285714285714,28.8571428571429,-64.4571428571429,-66.9285714285714,-65.3214285714286,"Sub-national"
"1344742","IT","Italy","Lombardy",NA,NA,"IT-CO",NA,2020-04-27,-75,-46,-70,-74,-61,30,"Italy_Lombardy_NA_NA",-65.2,-67.5,-64,-75.4285714285714,-40.1428571428571,-69,-76,-57.5714285714286,28.2857142857143,-63.6285714285714,-66.7857142857143,-68.7142857142857,"Sub-national"
"1344994","IT","Italy","Lombardy",NA,NA,"IT-CR",NA,2020-04-27,-72,-35,-68,-67,-50,24,"Italy_Lombardy_NA_NA",-58.4,-58.5,-56,-74.2857142857143,-38.5714285714286,-68.5714285714286,-73.4285714285714,-54.8571428571429,27,-61.9428571428571,-64.1428571428571,-61.5714285714286,"Sub-national"
"1345246","IT","Italy","Lombardy",NA,NA,"IT-LC",NA,2020-04-27,-76,-46,-73,-76,-57,29,"Italy_Lombardy_NA_NA",-65.6,-66.5,-63.75,-74.1428571428571,-38.4285714285714,-69.7142857142857,-73.7142857142857,-55.5714285714286,27.2857142857143,-62.3142857142857,-64.6428571428571,-68.0714285714286,"Sub-national"
"1345498","IT","Italy","Lombardy",NA,NA,"IT-LO",NA,2020-04-27,-69,-37,-59,-83,-55,26,"Italy_Lombardy_NA_NA",-60.6,-69,-61,-73.1428571428571,-39.1428571428571,-69.7142857142857,-74.7142857142857,-55.8571428571429,27.2857142857143,-62.5142857142857,-65.2857142857143,-66.6071428571429,"Sub-national"
"1345750","IT","Italy","Lombardy",NA,NA,"IT-MN",NA,2020-04-27,-73,-32,-69,-64,-50,24,"Italy_Lombardy_NA_NA",-57.6,-57,-54.75,-73.7142857142857,-39.4285714285714,-70,-75.4285714285714,-54.4285714285714,26.2857142857143,-62.6,-64.9285714285714,-61.6785714285714,"Sub-national"
"1346002","IT","Italy","Lombardy",NA,NA,"IT-MB",NA,2020-04-27,-76,-39,-78,-82,-63,31,"Italy_Lombardy_NA_NA",-67.6,-72.5,-65,-74.4285714285714,-40.2857142857143,-71.5714285714286,-78.2857142857143,-55.7142857142857,26.8571428571429,-64.0571428571428,-67,-68.8214285714286,"Sub-national"
"1346254","IT","Italy","Lombardy",NA,NA,"IT-PV",NA,2020-04-27,-71,-39,-71,-77,-55,27,"Italy_Lombardy_NA_NA",-62.6,-66,-60.5,-75,-40.2857142857143,-71.2857142857143,-78.8571428571429,-56.4285714285714,27,-64.3714285714286,-67.6428571428571,-64.9642857142857,"Sub-national"
"1346758","IT","Italy","Lombardy",NA,NA,"IT-VA",NA,2020-04-27,-77,-41,-79,-87,-59,28,"Italy_Lombardy_NA_NA",-68.6,-73,-66,-77.8571428571429,-43.1428571428571,-72.8571428571429,-80.8571428571429,-59.7142857142857,29,-66.8857142857143,-70.2857142857143,-69.8928571428571,"Sub-national"
"1343735","IT","Italy","Lombardy",NA,NA,"IT-25",NA,2020-04-28,-80,-46,-71,-80,-62,30,"Italy_Lombardy_NA_NA",-67.8,-71,-67,-78.2857142857143,-43.1428571428571,-71.8571428571429,-79.2857142857143,-58.4285714285714,28.5714285714286,-66.2,-68.8571428571429,-72.1785714285714,"Sub-national"
"1343987","IT","Italy","Lombardy",NA,NA,"IT-MI",NA,2020-04-28,-83,-46,-71,-82,-69,34,"Italy_Lombardy_NA_NA",-70.2,-75.5,-70,-79.2857142857143,-45,-72.1428571428571,-79.1428571428571,-59.2857142857143,29.1428571428571,-66.9714285714286,-69.2142857142857,-74.1785714285714,"Sub-national"
"1344239","IT","Italy","Lombardy",NA,NA,"IT-BG",NA,2020-04-28,-79,-43,-68,-79,-59,30,"Italy_Lombardy_NA_NA",-65.6,-69,-65,-78.7142857142857,-43.4285714285714,-71.4285714285714,-77.5714285714286,-59.2857142857143,29.5714285714286,-66.0857142857143,-68.4285714285714,-71.8214285714286,"Sub-national"
"1344491","IT","Italy","Lombardy",NA,NA,"IT-BS",NA,2020-04-28,-79,-39,-71,-71,-54,28,"Italy_Lombardy_NA_NA",-62.8,-62.5,-60.75,-78.8571428571429,-44.5714285714286,-70.5714285714286,-76.1428571428571,-59.1428571428571,29.8571428571429,-65.8571428571429,-67.6428571428571,-69.1428571428571,"Sub-national"
"1344743","IT","Italy","Lombardy",NA,NA,"IT-CO",NA,2020-04-28,-78,-52,-73,-76,-61,31,"Italy_Lombardy_NA_NA",-68,-68.5,-66.75,-78,-44.1428571428571,-69.4285714285714,-76.8571428571429,-58.2857142857143,29.5714285714286,-65.3428571428571,-67.5714285714286,-72.0714285714286,"Sub-national"
"1344995","IT","Italy","Lombardy",NA,NA,"IT-CR",NA,2020-04-28,-75,-37,-67,-68,-51,26,"Italy_Lombardy_NA_NA",-59.6,-59.5,-57.75,-77.1428571428571,-42.5714285714286,-69.1428571428571,-74.2857142857143,-55.7142857142857,28.2857142857143,-63.7714285714286,-65,-65.8928571428571,"Sub-national"
"1345247","IT","Italy","Lombardy",NA,NA,"IT-LC",NA,2020-04-28,-78,-49,-73,-77,-58,30,"Italy_Lombardy_NA_NA",-67,-67.5,-65.5,-77,-42.4285714285714,-70.4285714285714,-74.7142857142857,-56.2857142857143,28.7142857142857,-64.1714285714286,-65.5,-71.5357142857143,"Sub-national"
"1345499","IT","Italy","Lombardy",NA,NA,"IT-LO",NA,2020-04-28,-74,-43,-63,-85,-56,28,"Italy_Lombardy_NA_NA",-64.2,-70.5,-64.5,-76.4285714285714,-42.7142857142857,-70.8571428571429,-75.8571428571429,-56.5714285714286,28.7142857142857,-64.4857142857143,-66.2142857142857,-70.2857142857143,"Sub-national"
"1345751","IT","Italy","Lombardy",NA,NA,"IT-MN",NA,2020-04-28,-77,-35,-69,-64,-51,25,"Italy_Lombardy_NA_NA",-59.2,-57.5,-56.75,-76.7142857142857,-42.1428571428571,-71,-76.1428571428571,-55.4285714285714,27.7142857142857,-64.2857142857143,-65.7857142857143,-66.5714285714286,"Sub-national"
"1346003","IT","Italy","Lombardy",NA,NA,"IT-MB",NA,2020-04-28,-78,-42,-77,-82,-63,33,"Italy_Lombardy_NA_NA",-68.4,-72.5,-66.25,-77.4285714285714,-43.4285714285714,-73,-78.7142857142857,-56.5714285714286,28.2857142857143,-65.8285714285714,-67.6428571428571,-72.1071428571429,"Sub-national"
"1346255","IT","Italy","Lombardy",NA,NA,"IT-PV",NA,2020-04-28,-75,-41,-74,-79,-56,28,"Italy_Lombardy_NA_NA",-65,-67.5,-62.75,-77.7142857142857,-42.4285714285714,-72.5714285714286,-79,-57,28.4285714285714,-65.7428571428571,-68,-68.5357142857143,"Sub-national"
"1346759","IT","Italy","Lombardy",NA,NA,"IT-VA",NA,2020-04-28,-80,-46,-81,-86,-59,30,"Italy_Lombardy_NA_NA",-70.4,-72.5,-67.75,-79.1428571428571,-43,-73.1428571428571,-80.4285714285714,-59.7142857142857,30,-67.0857142857143,-70.0714285714286,-73.1071428571429,"Sub-national"
"1343736","IT","Italy","Lombardy",NA,NA,"IT-25",NA,2020-04-29,-80,-42,-70,-79,-61,31,"Italy_Lombardy_NA_NA",-66.4,-70,-65.5,-79.4285714285714,-42.5714285714286,-72.7142857142857,-79,-58.4285714285714,29.4285714285714,-66.4285714285714,-68.7142857142857,-70.2857142857143,"Sub-national"
"1343988","IT","Italy","Lombardy",NA,NA,"IT-MI",NA,2020-04-29,-82,-40,-67,-81,-68,34,"Italy_Lombardy_NA_NA",-67.6,-74.5,-67.75,-79.7142857142857,-43.2857142857143,-71.5714285714286,-78.2857142857143,-59,29.7142857142857,-66.3714285714286,-68.6428571428571,-72.3928571428571,"Sub-national"
"1344240","IT","Italy","Lombardy",NA,NA,"IT-BG",NA,2020-04-29,-79,-42,-69,-78,-58,30,"Italy_Lombardy_NA_NA",-65.2,-68,-64.25,-79,-41,-70.7142857142857,-76.8571428571429,-58.7142857142857,29.8571428571429,-65.2571428571429,-67.7857142857143,-69.9285714285714,"Sub-national"
"1344492","IT","Italy","Lombardy",NA,NA,"IT-BS",NA,2020-04-29,-80,-39,-74,-72,-54,29,"Italy_Lombardy_NA_NA",-63.8,-63,-61.25,-78.7142857142857,-40.7142857142857,-69.5714285714286,-75.2857142857143,-58.4285714285714,29.8571428571429,-64.5428571428571,-66.8571428571429,-67.1071428571429,"Sub-national"
"1344744","IT","Italy","Lombardy",NA,NA,"IT-CO",NA,2020-04-29,-77,-46,-66,-74,-60,30,"Italy_Lombardy_NA_NA",-64.6,-67,-64.25,-77.7142857142857,-40.1428571428571,-67.1428571428571,-75.7142857142857,-57.5714285714286,29.2857142857143,-63.6571428571429,-66.6428571428571,-70.2142857142857,"Sub-national"
"1344996","IT","Italy","Lombardy",NA,NA,"IT-CR",NA,2020-04-29,-75,-32,-68,-68,-51,25,"Italy_Lombardy_NA_NA",-58.8,-59.5,-56.5,-77,-38.8571428571429,-67.4285714285714,-73.4285714285714,-55,28,-62.3428571428571,-64.2142857142857,-63.5714285714286,"Sub-national"
"1345248","IT","Italy","Lombardy",NA,NA,"IT-LC",NA,2020-04-29,-78,-44,-73,-75,-57,30,"Italy_Lombardy_NA_NA",-65.4,-66,-63.5,-76.8571428571429,-38.2857142857143,-67.5714285714286,-74,-55.5714285714286,28.2857142857143,-62.4571428571429,-64.7857142857143,-69.6785714285714,"Sub-national"
"1345500","IT","Italy","Lombardy",NA,NA,"IT-LO",NA,2020-04-29,-73,-38,-53,-82,-55,27,"Italy_Lombardy_NA_NA",-60.2,-68.5,-62,-76,-38.2857142857143,-67.4285714285714,-74.7142857142857,-55.5714285714286,28.1428571428571,-62.4,-65.1428571428571,-68.2857142857143,"Sub-national"
"1345752","IT","Italy","Lombardy",NA,NA,"IT-MN",NA,2020-04-29,-77,-31,-69,-65,-50,25,"Italy_Lombardy_NA_NA",-58.4,-57.5,-55.75,-76.2857142857143,-38.2857142857143,-67.8571428571429,-75.2857142857143,-54.4285714285714,27.2857142857143,-62.4285714285714,-64.8571428571429,-63.7142857142857,"Sub-national"
"1346004","IT","Italy","Lombardy",NA,NA,"IT-MB",NA,2020-04-29,-78,-38,-70,-82,-62,32,"Italy_Lombardy_NA_NA",-66,-72,-65,-76.8571428571429,-39.4285714285714,-69.4285714285714,-77.5714285714286,-55.4285714285714,27.8571428571429,-63.7428571428571,-66.5,-70.1785714285714,"Sub-national"
"1346256","IT","Italy","Lombardy",NA,NA,"IT-PV",NA,2020-04-29,-74,-39,-73,-77,-54,28,"Italy_Lombardy_NA_NA",-63.4,-65.5,-61,-76.7142857142857,-38,-69.7142857142857,-78.1428571428571,-56,28,-63.7142857142857,-67.0714285714286,-66.4642857142857,"Sub-national"
"1346760","IT","Italy","Lombardy",NA,NA,"IT-VA",NA,2020-04-29,-79,-40,-79,-84,-58,29,"Italy_Lombardy_NA_NA",-68,-71,-65.25,-77.7142857142857,-37.2857142857143,-73,-80,-59,29.7142857142857,-65.4,-69.5,-71.3928571428571,"Sub-national"
"1343737","IT","Italy","Lombardy",NA,NA,"IT-25",NA,2020-04-30,-77,-34,-75,-79,-61,31,"Italy_Lombardy_NA_NA",-65.2,-70,-62.75,-77.5714285714286,-35.2857142857143,-73.4285714285714,-78.2857142857143,-57.8571428571429,29,-64.4857142857143,-68.0714285714286,-69.5714285714286,"Sub-national"
"1343989","IT","Italy","Lombardy",NA,NA,"IT-MI",NA,2020-04-30,-81,-35,-75,-82,-68,34,"Italy_Lombardy_NA_NA",-68.2,-75,-66.5,-77.7142857142857,-35.1428571428571,-73.7142857142857,-78,-58.7142857142857,29.4285714285714,-64.6571428571429,-68.3571428571429,-71.5714285714286,"Sub-national"
"1344241","IT","Italy","Lombardy",NA,NA,"IT-BG",NA,2020-04-30,-76,-29,-70,-78,-58,30,"Italy_Lombardy_NA_NA",-62.2,-68,-60.25,-76.4285714285714,-31.7142857142857,-73.7142857142857,-76.1428571428571,-58.5714285714286,29.5714285714286,-63.3142857142857,-67.3571428571429,-69.3928571428571,"Sub-national"
"1344493","IT","Italy","Lombardy",NA,NA,"IT-BS",NA,2020-04-30,-77,-24,-73,-70,-54,27,"Italy_Lombardy_NA_NA",-59.6,-62,-56.25,-76.1428571428571,-30.7142857142857,-73.1428571428571,-74.8571428571429,-58.4285714285714,29.5714285714286,-62.6571428571429,-66.6428571428571,-66.4285714285714,"Sub-national"
"1344745","IT","Italy","Lombardy",NA,NA,"IT-CO",NA,2020-04-30,-75,-38,-75,-75,-60,31,"Italy_Lombardy_NA_NA",-64.6,-67.5,-62,-75,-29.5714285714286,-71.2857142857143,-75.2857142857143,-57.7142857142857,29,-61.7714285714286,-66.5,-69.5714285714286,"Sub-national"
"1344997","IT","Italy","Lombardy",NA,NA,"IT-CR",NA,2020-04-30,-70,-22,-69,-65,-51,25,"Italy_Lombardy_NA_NA",-55.4,-58,-52,-73.8571428571429,-26.8571428571429,-71.2857142857143,-72.5714285714286,-55.1428571428571,27.7142857142857,-59.9428571428571,-63.8571428571429,-63.1071428571429,"Sub-national"
"1345249","IT","Italy","Lombardy",NA,NA,"IT-LC",NA,2020-04-30,-77,-33,-75,-75,-57,29,"Italy_Lombardy_NA_NA",-63.4,-66,-60.5,-73.8571428571429,-26.8571428571429,-72.5714285714286,-73.1428571428571,-55.7142857142857,28,-60.4285714285714,-64.4285714285714,-68.9642857142857,"Sub-national"
"1345501","IT","Italy","Lombardy",NA,NA,"IT-LO",NA,2020-04-30,-69,-26,-62,-82,-56,27,"Italy_Lombardy_NA_NA",-59,-69,-58.25,-73,-27.2857142857143,-72.5714285714286,-74.1428571428571,-55.8571428571429,28,-60.5714285714286,-65,-67.75,"Sub-national"
"1345753","IT","Italy","Lombardy",NA,NA,"IT-MN",NA,2020-04-30,-73,-16,-75,-63,-50,25,"Italy_Lombardy_NA_NA",-55.4,-56.5,-50.5,-73.2857142857143,-27,-72.5714285714286,-74.4285714285714,-54.7142857142857,27,-60.4,-64.5714285714286,-63.3214285714286,"Sub-national"
"1346005","IT","Italy","Lombardy",NA,NA,"IT-MB",NA,2020-04-30,-76,-29,-79,-82,-62,32,"Italy_Lombardy_NA_NA",-65.6,-72,-62.25,-74.2857142857143,-28.7142857142857,-74.2857142857143,-77.2857142857143,-55.8571428571429,27.5714285714286,-62.0857142857143,-66.5714285714286,-69.4285714285714,"Sub-national"
"1346257","IT","Italy","Lombardy",NA,NA,"IT-PV",NA,2020-04-30,-71,-27,-73,-77,-55,27,"Italy_Lombardy_NA_NA",-60.6,-66,-57.5,-76.5714285714286,-35.8571428571429,-74.8571428571429,-79.2857142857143,-60.4285714285714,29.8571428571429,-65.4,-69.8571428571429,-65.8928571428571,"Sub-national"
"1346761","IT","Italy","Lombardy",NA,NA,"IT-VA",NA,2020-04-30,-77,-34,-81,-85,-59,29,"Italy_Lombardy_NA_NA",-67.2,-72,-63.75,-83,-53.2857142857143,-77.1428571428571,-84.1428571428571,-71,35.5714285714286,-73.7142857142857,-77.5714285714286,-70.7857142857143,"Sub-national"
"1343738","IT","Italy","Lombardy",NA,NA,"IT-25",NA,2020-05-01,-93,-83,-79,-89,-89,45,"Italy_Lombardy_NA_NA",-86.6,-89,-88.5,-85.5714285714286,-61,-77.5714285714286,-84.7142857142857,-74.5714285714286,37.4285714285714,-76.6857142857143,-79.6428571428571,-67.75,"Sub-national"
"1343990","IT","Italy","Lombardy",NA,NA,"IT-MI",NA,2020-05-01,-94,-82,-76,-90,-91,46,"Italy_Lombardy_NA_NA",-86.6,-90.5,-89.25,-88.7142857142857,-69.4285714285714,-78.4285714285714,-86.1428571428571,-79.4285714285714,40.1428571428571,-80.4285714285714,-82.7857142857143,-69.7857142857143,"Sub-national"
"1344242","IT","Italy","Lombardy",NA,NA,"IT-BG",NA,2020-05-01,-93,-82,-77,-89,-89,46,"Italy_Lombardy_NA_NA",-86,-89,-88.25,-91,-76.2857142857143,-79.5714285714286,-87.1428571428571,-84.4285714285714,42.8571428571429,-83.6857142857143,-85.7857142857143,-67.3571428571429,"Sub-national"
"1344494","IT","Italy","Lombardy",NA,NA,"IT-BS",NA,2020-05-01,-94,-83,-82,-86,-87,45,"Italy_Lombardy_NA_NA",-86.4,-86.5,-87.5,-93.4285714285714,-83.8571428571429,-80,-87.4285714285714,-88.7142857142857,45.2857142857143,-86.6857142857143,-88.0714285714286,-64.2857142857143,"Sub-national"
"1344746","IT","Italy","Lombardy",NA,NA,"IT-CO",NA,2020-05-01,-93,-86,-79,-87,-89,46,"Italy_Lombardy_NA_NA",-86.8,-88,-88.75,-93.2857142857143,-84,-80,-88,-88.5714285714286,45.2857142857143,-86.7714285714286,-88.2857142857143,-67.3214285714286,"Sub-national"
